,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence
4837,33,Mr. Mom,Lonestar,20,2004-09-18,2005-01-29,208.69333,-3.316,172.136,0.652,4.0,0.886,10.0,0.598,1.0,0.609
4838,30,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,3,2021-04-17,2021-05-01,277.59167,-6.269,135.942,0.963,4.0,0.936,11.0,0.0,0.0,0.255
4839,77,Mr. Rager,Kid Cudi,1,2010-11-13,2010-11-13,294.21332,-8.659,101.998,0.458,4.0,0.99,7.0,0.012,1.0,0.376
4840,10,Mr. Right Now,21 Savage & Metro Boomin ft. Drake,18,2020-10-17,2021-02-13,193.83873,-5.563,172.08,0.237,4.0,0.845,5.0,0.503,1.0,0.431
4841,21,Mr. Saxobeat,Alexandra Stan,20,2011-07-30,2011-12-10,195.10532,-4.165,127.004,0.974,4.0,1.0,4.0,0.389,0.0,0.116
4842,78,Mr. Solo Dolo III,Kid Cudi,1,2020-12-26,2020-12-26,,,,,,,,,,
4843,76,Mr. Too Damn Good,Gerald Levert,8,2000-03-18,2000-05-06,271.56,-10.001,115.17,0.702,4.0,1.0,1.0,0.455,1.0,0.396
4844,87,Mr. Wrong,Mary J. Blige ft. Drake,9,2012-02-04,2012-04-14,241.86667,-4.991,143.067,0.716,4.0,0.959,0.0,0.764,0.0,0.704
4845,16,Mrs. Officer,Lil Wayne ft. Bobby Valentino & Kidd Kidd,22,2008-09-06,2009-01-31,286.90668,-5.068,112.022,0.555,5.0,0.984,6.0,0.766,1.0,0.605
4846,72,Mrs. Right,Mindless Behavior ft. Diggy,10,2011-08-27,2011-11-19,248.18668,-4.799,95.339,0.0,5.0,1.0,0.0,0.426,0.0,0.519
4847,44,Mrs. Steven Rudy,Mark McGuinn,15,2001-03-24,2001-06-30,209.52,-5.318,104.003,0.903,4.0,0.977,9.0,0.689,1.0,0.558
4848,1,Ms. Jackson,OutKast,23,2000-11-11,2001-04-14,270.50668,-5.946,94.948,0.759,4.0,1.0,4.0,0.227,0.0,0.106
4849,7,Ms. New Booty,Bubba Sparxxx ft. Ying Yang Twins & Mr. ColliPark,24,2006-02-04,2006-07-15,252.65334,-5.931,129.37,0.002,5.0,0.997,1.0,0.882,1.0,0.568
4850,30,Mud On The Tires,Brad Paisley,20,2004-12-04,2005-04-16,208.26666,-7.978,185.199,0.099,4.0,0.662,2.0,0.657,1.0,0.683
4851,14,Murder On My Mind,YNW Melly,20,2019-02-02,2019-06-15,268.4343,-7.985,115.007,0.44,4.0,0.676,0.0,0.565,0.0,0.751
4852,1,Music,Madonna,24,2000-08-12,2001-10-13,225.97333,-8.527,119.854,0.797,4.0,0.933,7.0,0.788,1.0,0.712
4853,82,Music Box,Eminem,1,2010-01-09,2010-01-09,304.90668,-5.151,78.598,0.658,4.0,1.0,4.0,0.683,0.0,0.453
4854,63,Music Is My Hot Hot Sex,CSS,3,2007-11-24,2007-12-08,187.02667,-5.578,100.011,0.834,4.0,1.0,8.0,0.744,0.0,0.662
4855,92,Music Of My Heart,'N Sync & Gloria Estefan,20,2000-01-01,2000-01-22,271.16,-7.196,111.827,0.165,4.0,0.994,11.0,0.597,1.0,0.693
4856,39,Must Be Doin' Somethin' Right,Billy Currington,20,2005-10-22,2006-03-04,269.58667,-3.424,167.792,0.281,4.0,0.996,9.0,0.497,1.0,0.598
4857,40,Must Be Nice,Lyfe Jennings,20,2005-05-28,2005-10-22,233.44,-11.232,82.235,0.219,4.0,0.59,3.0,0.062,0.0,0.18
4858,81,Must've Never Met You,Luke Combs,1,2018-06-16,2018-06-16,198.88,-3.218,75.218,0.1,4.0,1.0,6.0,0.642,1.0,0.71
4859,74,Mutha***** Up,Tyga ft. Nicki Minaj,1,2012-03-10,2012-03-10,233.68,-7.849,122.482,0.065,5.0,0.919,9.0,0.268,1.0,0.317
4860,86,My Affection,Summer Walker & PARTYNEXTDOOR,1,2020-07-25,2020-07-25,213.93333,-8.335,77.083,0.476,4.0,0.757,7.0,0.497,1.0,0.534
4861,67,My Apocalypse,Metallica,1,2008-09-13,2008-09-13,301.01334,-1.27,199.915,0.263,4.0,1.0,5.0,0.014,0.0,0.266
4862,3,My Baby,Lil' Romeo,14,2001-05-19,2004-02-14,221.0,-2.714,97.423,0.439,4.0,1.0,1.0,0.473,1.0,0.363
4863,70,My Baby You,Marc Anthony,20,2000-09-16,2001-01-27,236.96,-5.366,115.597,0.389,4.0,0.922,0.0,0.0,0.0,0.306
4864,34,My Baby's Got A Smile On Her Face,Craig Wayne Boyd,1,2015-01-03,2015-01-03,197.21333,-3.586,165.945,0.132,4.0,0.467,5.0,0.434,1.0,0.495
4865,87,My Baby's Guns N' Roses,Brantley Gilbert,1,2014-05-17,2014-05-17,212.73334,-4.112,141.049,0.742,4.0,0.909,5.0,0.594,1.0,0.511
4866,55,My Bad,Khalid,3,2019-03-23,2019-04-20,163.97333,-9.146,84.963,0.355,4.0,1.0,0.0,0.553,0.0,0.562
4867,6,My Band,D12,18,2004-03-20,2004-07-17,298.77332,-3.383,120.014,0.561,4.0,1.0,1.0,0.366,0.0,0.467
4868,82,My Best Days Are Ahead Of Me,Danny Gokey,1,2010-03-20,2010-03-20,186.13333,-4.499,119.997,0.892,4.0,0.958,11.0,0.679,1.0,0.678
4869,29,My Best Friend,Tim McGraw,21,2000-01-01,2000-04-15,279.86667,-8.311,147.715,0.333,4.0,0.89,9.0,0.822,1.0,0.776
4870,81,My Blood,twenty one pilots,1,2018-10-20,2018-10-20,229.12,-6.609,108.999,0.363,4.0,1.0,1.0,0.317,1.0,0.454
4871,65,My Body,Young The Giant,1,2011-09-17,2011-09-17,244.4,-6.591,129.774,0.249,4.0,0.952,10.0,0.356,1.0,0.427
4872,1,My Boo,Usher And Alicia Keys,36,2004-09-11,2016-06-18,,,,,,,,,,
4873,28,My Boy,Elvie Shane,19,2021-07-03,2021-11-13,203.38145,-5.977,146.042,0.224,4.0,1.0,9.0,0.585,1.0,0.61
4874,11,My Chick Bad,Ludacris ft. Nicki Minaj,20,2010-03-13,2010-07-24,216.93333,-6.782,84.789,0.098,4.0,1.0,1.0,0.454,1.0,0.092
4875,73,My Choppa Hate N****s,21 Savage & Metro Boomin,2,2017-11-18,2017-11-25,,,,,,,,,,
4876,50,My Church,Maren Morris,20,2016-02-13,2016-06-25,197.9307,-4.336,76.979,0.373,4.0,1.0,9.0,0.451,1.0,0.52
4877,92,My City Of Ruins (Live From The Kennedy Center Honors),Eddie Vedder,1,2010-02-13,2010-02-13,241.64308,-12.683,82.239,0.084,4.0,0.759,2.0,0.132,1.0,0.4
4878,56,My Dawg,Lil Baby,7,2017-12-30,2020-10-17,215.42322,-6.292,133.012,0.881,4.0,0.961,10.0,0.316,0.0,0.487
4879,60,My Destiny,Katharine McPhee,2,2006-07-15,2006-07-22,210.33333,-10.425,119.884,0.263,4.0,0.523,8.0,0.673,1.0,0.786
4880,33,My Drink N' My 2 Step,Cassidy ft. Swizz Beatz,20,2007-09-29,2008-02-09,192.86667,-4.501,86.662,0.58,4.0,1.0,1.0,0.332,1.0,0.269
4881,34,My Everything,98 Degrees,20,2000-12-09,2001-04-21,231.2,-7.802,125.979,0.356,4.0,1.0,4.0,0.097,1.0,0.04
4882,20,My Ex's Best Friend,Machine Gun Kelly X blackbear,52,2020-08-22,2021-08-21,139.46068,-5.134,124.939,0.729,4.0,0.996,5.0,0.574,0.0,0.587
4883,39,My Eyes,Blake Shelton ft. Gwen Sebastian,16,2014-05-17,2014-08-30,190.21333,-7.584,145.334,0.137,4.0,0.997,4.0,0.736,1.0,0.62
4884,9,My First Kiss,3OH!3 ft. Ke$ha,18,2010-05-22,2010-09-18,192.44,-4.166,138.021,0.921,4.0,0.948,0.0,0.221,1.0,0.359
4885,26,My First Love,Avant ft. KeKe Wyatt,20,2000-11-04,2001-03-17,268.51556,-8.379,125.95,0.058,4.0,1.0,11.0,0.621,0.0,0.655
4886,85,My Friends Over You,New Found Glory,6,2002-09-07,2002-10-12,220.2,-4.038,177.793,0.841,4.0,1.0,2.0,0.568,1.0,0.769
4887,23,My Front Porch Looking In,Lonestar,22,2003-04-19,2003-09-13,223.57333,-5.62,102.703,0.183,4.0,0.994,5.0,0.896,1.0,0.587
4888,6,My Future,Billie Eilish,7,2020-08-15,2021-08-14,208.15501,-10.956,104.745,0.259,4.0,0.885,8.0,0.585,1.0,0.469
4889,39,My Girl,Dylan Scott,20,2017-05-13,2017-09-23,197.64,-7.251,94.969,0.364,4.0,0.983,1.0,0.356,1.0,0.453
4890,63,My Give A Damn's Busted,Jo Dee Messina,20,2005-02-19,2005-07-02,198.96,-4.082,103.98,0.427,4.0,0.945,2.0,0.526,1.0,0.694
4891,65,My Hair,Ariana Grande,1,2020-11-14,2020-11-14,158.43619,-6.842,92.013,0.733,4.0,1.0,0.0,0.298,1.0,0.475
4892,9,My Happy Ending,Avril Lavigne,25,2004-07-31,2005-01-15,242.41333,-2.407,170.229,0.404,4.0,0.996,2.0,0.496,1.0,0.56
4893,45,My Head And My Heart,Ava Max,12,2021-02-20,2021-05-08,174.76022,-3.709,116.001,0.912,4.0,0.994,9.0,0.218,0.0,0.149
4894,48,My Heart Is Lost To You,Brooks & Dunn,13,2002-05-25,2002-08-17,178.70667,-4.634,125.86,0.794,4.0,0.613,2.0,0.621,1.0,0.591
4895,19,My Hitta,YG ft. Jeezy & Rich Homie Quan,28,2013-10-19,2014-04-26,236.09332,-6.781,85.545,0.136,4.0,1.0,10.0,0.628,0.0,0.56
4896,38,My Homies Still,Lil Wayne ft. Big Sean,13,2012-06-23,2012-09-15,246.56,-5.537,74.996,0.561,4.0,1.0,1.0,0.517,1.0,0.501
4897,77,My Hood,Young Jeezy,10,2006-01-07,2006-04-01,,,,,,,,,,
4898,4,My House,Flo Rida,39,2015-11-28,2016-08-20,192.19057,-4.792,94.006,0.428,4.0,1.0,7.0,0.209,0.0,0.388
4899,3,My Humps,The Black Eyed Peas,36,2005-08-20,2006-04-22,231.85533,-6.788,129.976,0.979,4.0,1.0,6.0,0.797,1.0,0.679
4900,7,My Immortal,Evanescence,32,2004-01-10,2004-08-14,262.53333,-9.206,79.012,0.037,4.0,0.324,9.0,0.629,1.0,0.714
4901,39,My Kinda Party,Jason Aldean,20,2010-09-11,2011-01-22,229.4,-5.055,127.024,0.843,4.0,0.356,2.0,0.624,1.0,0.837
4902,30,My Last,Big Sean ft. Chris Brown,21,2011-03-19,2011-08-27,254.12,-5.685,78.629,0.214,4.0,0.407,8.0,0.027,1.0,0.363
4903,21,My Life,The Game ft. Lil Wayne,20,2008-08-23,2012-12-29,320.89334,-5.018,148.113,0.37,4.0,0.985,11.0,0.071,1.0,0.219
4904,1,My Life Would Suck Without You,Kelly Clarkson,24,2009-01-31,2009-12-26,211.49333,-4.006,144.982,0.865,4.0,0.878,9.0,0.487,1.0,0.567
4905,26,My List,Toby Keith,20,2002-02-16,2002-06-29,199.81332,-4.309,87.068,0.413,4.0,1.0,1.0,0.326,0.0,0.412
4906,35,My Little Girl,Tim McGraw,20,2006-09-30,2007-02-10,218.56,-3.41,144.686,0.238,4.0,0.288,0.0,0.527,1.0,0.572
4907,23,My Little Love,Adele,2,2021-12-04,2021-12-11,389.10706,-10.661,151.865,0.102,4.0,0.937,1.0,0.345,1.0,0.647
4908,1,My Love,Justin Timberlake ft. T.I.,29,2006-09-23,2009-04-25,276.16,-5.881,119.952,0.567,4.0,1.0,11.0,0.255,0.0,0.367
4909,76,My Love Goes On And On,Chris Cagle,11,2000-10-21,2000-12-30,182.86667,-6.137,161.949,0.722,4.0,0.874,6.0,0.589,1.0,0.478
4910,13,My Love Is Like... Wo,Mya,20,2003-06-28,2003-11-08,209.49043,-6.458,132.868,0.447,4.0,1.0,4.0,0.444,1.0,0.367
4911,4,My Love Is Your Love,Whitney Houston,28,2000-01-01,2000-03-11,261.57333,-9.512,82.511,0.904,4.0,1.0,7.0,0.856,1.0,0.599
4912,94,My Man,Glee Cast,1,2011-06-04,2011-06-04,135.90668,-8.837,78.313,0.114,4.0,0.866,10.0,0.28,0.0,0.379
4913,89,My Moment,"DJ Drama ft. 2 Chainz, Meek Mill & Jeremih",7,2012-10-20,2013-01-12,198.92,-3.015,148.063,0.332,4.0,0.86,1.0,0.381,0.0,0.439
4914,80,My My My!,Troye Sivan,1,2018-01-27,2018-01-27,204.72688,-7.749,102.964,0.8,4.0,1.0,1.0,0.461,1.0,0.491
4915,42,"My Neck, My Back",Khia ft. DSD,18,2002-05-25,2002-09-21,222.33333,-2.089,102.068,0.599,4.0,1.0,9.0,0.041,0.0,0.403
4916,27,My Next Thirty Years,Tim McGraw,20,2000-10-21,2001-03-03,217.73334,-7.521,98.866,0.616,4.0,0.991,5.0,0.809,1.0,0.644
4917,12,My Oh My,Camila Cabello ft. DaBaby,27,2019-12-21,2020-06-20,170.74649,-6.024,105.046,0.565,4.0,1.0,8.0,0.543,1.0,0.516
4918,79,My Old Friend,Tim McGraw,13,2005-12-03,2006-03-04,217.06667,-7.662,183.998,0.468,4.0,0.832,4.0,0.441,1.0,0.486
4919,68,My Old Man,Zac Brown Band,4,2017-02-25,2017-07-08,227.22227,-11.478,143.907,0.314,4.0,0.95,4.0,0.826,1.0,0.747
4920,54,My PYT,Wale,15,2016-07-02,2016-10-08,236.86667,-9.823,191.991,0.091,4.0,0.97,0.0,0.412,1.0,0.475
4921,4,My Place,Nelly ft. Jaheim,20,2004-07-24,2004-12-04,336.50668,-4.237,163.153,0.015,4.0,1.0,1.0,0.232,0.0,0.377
4922,53,My President,Young Jeezy ft. Nas,6,2008-11-22,2009-03-07,197.35628,-11.598,127.941,0.88,4.0,1.0,11.0,0.457,1.0,0.439
4923,81,My Projects,Coo Coo Cal,9,2001-08-04,2001-09-29,225.02667,-5.957,95.329,0.887,4.0,1.0,4.0,0.106,0.0,0.295
4924,4,My Sacrifice,Creed,29,2001-10-27,2002-05-11,294.6,-6.035,146.349,0.341,4.0,0.769,2.0,0.707,1.0,0.715
4925,86,My Sh*t,A Boogie Wit da Hoodie,12,2016-11-05,2017-02-04,,,,,,,,,,
4926,93,My Sister,Reba McEntire,4,2005-07-09,2005-07-30,239.64,-8.538,187.954,0.036,4.0,1.0,2.0,0.822,1.0,0.703
4927,13,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,26,2013-02-23,2013-08-17,186.82668,-4.341,151.99,0.775,4.0,0.996,9.0,0.1,0.0,0.275
4928,89,My Story,R. Kelly ft. 2 Chainz,1,2013-12-28,2013-12-28,266.57333,-5.476,120.045,0.792,4.0,0.91,9.0,0.475,0.0,0.538
4929,43,My Strange Addiction,Billie Eilish,4,2019-04-13,2019-05-04,179.88925,-10.952,100.029,0.765,4.0,1.0,8.0,0.713,0.0,0.512
4930,94,My Sweet Lord,George Harrison,1,2002-02-02,2002-02-02,281.22668,-8.913,120.919,0.822,4.0,1.0,1.0,0.343,0.0,0.305
4931,16,My Tears Ricochet,Taylor Swift,2,2020-08-08,2020-08-15,255.89365,-10.63,129.86,0.338,4.0,0.836,0.0,0.059,1.0,0.498
4932,84,My Time,BTS,1,2020-03-07,2020-03-07,234.45787,-5.139,99.91,0.28,4.0,0.954,0.0,0.639,0.0,0.586
4933,40,My Town,Montgomery Gentry,20,2002-09-28,2003-02-08,289.56,-6.651,173.525,0.52,4.0,0.935,0.0,0.909,1.0,0.741
4934,92,My Truck,BRELAND,2,2020-07-04,2020-07-11,158.32939,-8.382,136.982,0.732,4.0,0.911,2.0,0.821,1.0,0.639
4935,21,My Type,Saweetie,20,2019-07-13,2019-11-23,126.44626,-6.294,105.038,0.715,4.0,1.0,2.0,0.448,1.0,0.265
4936,1,My Universe,Coldplay x BTS,17,2021-10-09,2022-01-29,228.0,-6.39,104.988,0.505,4.0,1.0,9.0,0.089,1.0,0.174
4937,7,My Way,Limp Bizkit,22,2001-04-28,2016-12-10,272.97333,-3.981,97.225,0.39,4.0,0.788,6.0,0.595,1.0,0.515
4938,35,My Window,YoungBoy Never Broke Again ft. Lil Wayne,2,2020-09-26,2020-10-03,192.0,-6.081,149.935,0.473,4.0,1.0,8.0,0.467,0.0,0.463
4939,28,My Wish,Rascal Flatts,20,2006-09-23,2007-02-03,248.28,-4.853,135.712,0.897,4.0,1.0,4.0,0.704,1.0,0.659
4940,87,"My, Oh My",The Wreckers,3,2007-01-27,2007-02-10,210.18703,-4.433,176.043,0.666,4.0,0.5,0.0,0.767,1.0,0.633
4941,13,Myron,Lil Uzi Vert,7,2020-03-28,2020-05-09,224.95493,-6.976,155.047,0.241,4.0,1.0,8.0,0.027,0.0,0.054
4942,52,Myself,Post Malone,1,2019-09-21,2019-09-21,158.12,-4.234,163.882,0.019,4.0,1.0,0.0,0.539,1.0,0.578
4943,12,N 2 Deep,Drake ft. Future,4,2021-09-18,2021-10-09,273.5777,-7.726,91.0,0.127,3.0,0.796,2.0,0.009,1.0,0.363
4944,73,N 2 Gether Now,Limp Bizkit ft. Method Man,11,2000-01-01,2000-02-12,289.86667,-7.721,102.549,0.502,4.0,1.0,6.0,0.73,0.0,0.587
4945,64,N Dey Say,Nelly,7,2005-02-05,2005-03-19,217.08,-4.032,97.656,0.405,4.0,1.0,0.0,0.658,1.0,0.44
4946,17,NASA,Ariana Grande,3,2019-02-23,2019-03-09,182.0,-6.891,75.029,0.084,4.0,0.967,6.0,0.613,1.0,0.602
4947,50,NASTY,DaBaby ft. Ashanti & Megan Thee Stallion,2,2020-05-02,2020-05-09,215.05333,-4.925,160.992,0.356,4.0,0.986,10.0,0.546,1.0,0.461
4948,100,NAStradamus,Nas,6,2000-01-01,2000-01-01,287.90668,-14.044,110.026,0.37,4.0,1.0,1.0,0.327,1.0,0.273
4949,63,NBAYoungboat,Lil Yachty ft. NBA YoungBoy,4,2018-03-24,2018-04-14,139.84544,-2.966,82.422,0.213,4.0,1.0,11.0,0.259,1.0,0.356
4950,41,NC-17,Travis Scott,1,2018-08-18,2018-08-18,156.88567,-5.48,136.052,0.867,4.0,1.0,2.0,0.787,1.0,1.0
4951,39,NDA,Billie Eilish,5,2021-07-24,2021-08-21,195.77669,-9.921,85.016,0.048,4.0,1.0,8.0,0.652,1.0,0.692
4952,21,Na Na,Trey Songz,28,2014-02-08,2014-08-16,231.90668,-6.253,96.975,0.084,4.0,0.986,9.0,0.614,0.0,0.566
4953,75,Na Na Na,112 ft. Super Cat,6,2003-08-09,2003-09-13,223.49333,-5.797,99.04,0.502,4.0,1.0,6.0,0.018,0.0,0.0
4954,77,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,1,2010-10-16,2010-10-16,205.96,-2.522,165.981,0.674,4.0,1.0,8.0,0.169,0.0,0.256
4955,90,Nada Es Para Siempre,Luis Fonsi,1,2005-08-27,2005-08-27,239.82668,-8.391,155.896,0.098,4.0,0.935,4.0,0.777,0.0,0.779
4956,87,Naggin,Ying Yang Twins,10,2003-09-27,2003-11-29,263.22668,-5.724,100.005,0.831,4.0,0.995,1.0,0.885,0.0,0.655
4957,18,Nail Tech,Jack Harlow,11,2022-03-05,2022-05-14,206.38544,-8.409,150.127,0.299,4.0,1.0,1.0,0.256,1.0,0.268
4958,47,Naked,Marques Houston,14,2005-08-27,2012-04-14,266.53333,-6.507,59.985,0.379,4.0,1.0,9.0,0.0,1.0,0.133
4959,36,Narcos,Migos,15,2018-02-10,2018-09-22,255.37865,-6.914,124.991,0.842,4.0,1.0,0.0,0.413,1.0,0.395
4960,41,Nasty,Bandit Gang Marco ft. Dro,9,2015-05-09,2020-11-14,189.88408,-8.175,134.985,0.732,4.0,0.96,11.0,0.044,1.0,0.239
4961,9,Nasty Freestyle,T-Wayne,20,2015-05-02,2015-09-12,142.21223,-7.116,135.051,0.15,4.0,0.958,11.0,0.486,1.0,0.518
4962,44,Nasty Girl,Nitty,15,2004-09-18,2006-03-25,248.46667,-5.037,122.007,0.876,4.0,0.992,2.0,0.249,1.0,0.454
4963,78,Nasty Girl / On Camera,Gunna,1,2020-06-06,2020-06-06,230.6,-10.991,120.08,0.49,4.0,1.0,0.0,0.154,1.0,0.243
4964,13,Natural,Imagine Dragons,27,2018-08-04,2019-02-02,189.46667,-6.112,100.0,0.115,4.0,1.0,2.0,0.038,1.0,0.551
4965,29,Naturally,Selena Gomez & The Scene,21,2010-01-09,2010-05-29,202.58667,-5.406,132.612,0.95,4.0,0.764,10.0,0.367,0.0,0.492
4966,3,Naughty Girl,Beyonce,22,2004-03-27,2004-08-21,208.57333,-8.686,200.053,0.09,4.0,1.0,6.0,0.439,0.0,0.489
4967,76,Neck & Wrist,Pusha T ft. JAY-Z & Pharrell Williams,2,2022-04-23,2022-05-07,209.31493,-4.365,152.403,0.627,4.0,0.835,9.0,0.513,1.0,0.419
4968,62,Need A Boss,Shareefa ft. Ludacris,18,2006-08-12,2006-12-09,234.81332,-5.406,84.012,0.365,4.0,1.0,0.0,0.661,0.0,0.556
4969,62,Need It,Migos ft. YoungBoy Never Broke Again,15,2020-06-06,2020-09-19,195.68054,-3.667,148.007,0.617,4.0,1.0,11.0,0.904,0.0,0.748
4970,95,Need Me,J.I The Prince Of N.Y,2,2020-06-27,2020-07-04,151.64082,-4.653,95.034,0.494,4.0,1.0,10.0,0.234,0.0,0.413
4971,8,Need To Know,Doja Cat,47,2021-06-26,2022-05-14,210.56,-6.509,130.041,0.237,4.0,0.987,1.0,0.267,1.0,0.378
4972,37,Need U Bad,Jazmine Sullivan,20,2008-08-02,2008-12-13,257.42667,-5.318,138.196,0.74,4.0,0.982,7.0,0.241,1.0,0.42
4973,2,Need You Now,Lady Antebellum,60,2009-08-29,2011-02-26,277.57333,-5.535,107.943,0.716,4.0,0.855,4.0,0.485,1.0,0.541
4974,7,Needed Me,Rihanna,45,2016-02-20,2016-12-24,191.6,-8.091,110.898,0.446,4.0,0.994,5.0,0.0,0.0,0.089
4975,14,Needy,Ariana Grande,4,2019-02-23,2019-03-16,171.57333,-7.948,87.045,0.343,4.0,1.0,7.0,0.759,0.0,0.776
4976,89,Negative Energy,Trippie Redd ft. Kodie Shane,1,2018-11-24,2018-11-24,178.2857,-7.442,139.868,0.416,4.0,0.845,9.0,0.702,1.0,0.543
4977,89,Neighborhood Superstar,DaBaby & YoungBoy Never Broke Again,1,2022-03-19,2022-03-19,235.58281,-5.977,81.393,0.019,4.0,1.0,2.0,0.685,1.0,0.57
4978,13,Neighbors,J. Cole,7,2016-12-31,2021-04-03,216.52,-12.335,138.97,0.609,4.0,0.996,6.0,0.0,0.0,0.0
4979,43,Neighbors Know My Name,Trey Songz,20,2010-03-13,2010-07-24,186.30667,-5.776,120.026,0.139,4.0,1.0,7.0,0.718,0.0,0.596
4980,92,Neon,Chris Young,4,2012-08-11,2012-09-01,220.17332,-5.774,141.733,0.457,4.0,0.923,11.0,0.609,1.0,0.612
4981,63,Neon Eyes,Morgan Wallen,1,2021-01-23,2021-01-23,226.14667,-5.26,126.009,0.977,4.0,0.885,11.0,0.529,0.0,0.607
4982,79,Neon Guts,Lil Uzi Vert ft. Pharrell Williams,2,2017-09-16,2017-09-23,258.78915,-6.635,119.934,0.432,4.0,0.971,1.0,0.324,0.0,0.386
4983,43,Neon Light,Blake Shelton,20,2014-09-06,2015-01-24,221.402,-5.847,154.056,0.044,4.0,1.0,2.0,0.377,1.0,0.462
4984,36,Neon Lights,Demi Lovato,20,2014-01-11,2014-05-24,233.17332,-4.24,125.928,0.785,4.0,1.0,9.0,0.0,1.0,0.075
4985,77,Neutron Star Collision (Love Is Forever),Muse,1,2010-06-05,2010-06-05,230.25642,-5.852,127.997,0.346,4.0,0.916,1.0,0.732,1.0,0.549
4986,52,Neva End,Future,20,2012-12-22,2013-05-04,262.30667,-7.613,134.936,0.589,4.0,1.0,2.0,0.936,1.0,0.849
4987,77,Neva Eva,Trillville,18,2003-12-20,2004-04-17,276.32,-4.968,78.021,0.467,4.0,1.0,7.0,0.511,1.0,0.429
4988,58,Nevada,YoungBoy Never Broke Again,4,2021-10-09,2021-11-06,155.73755,-8.741,147.978,0.406,4.0,1.0,0.0,0.756,0.0,0.726
4989,76,Never,Amanda Perez,17,2002-02-16,2008-05-03,227.62666,-7.341,122.077,0.59,4.0,0.439,0.0,0.48,1.0,0.545
4990,97,Never (Past Tense),The Roc Project ft. Tina Arena,5,2003-08-23,2003-12-13,227.42667,-4.653,124.978,0.955,4.0,1.0,2.0,0.463,0.0,0.481
4991,8,Never Again,Kelly Clarkson,16,2007-05-12,2007-08-25,217.29333,-2.978,145.907,0.929,4.0,0.957,7.0,0.099,0.0,0.373
4992,20,Never Be Like You,Flume ft. Kai,26,2016-04-23,2016-10-15,234.90958,-5.476,115.058,0.051,4.0,0.887,0.0,0.545,1.0,0.574
4993,6,Never Be The Same,Camila Cabello,37,2017-12-30,2018-09-08,226.97333,-4.333,129.923,0.654,4.0,0.918,0.0,0.594,1.0,0.603
4994,88,Never Enough,One Direction,4,2015-12-05,2018-02-03,213.44,-1.829,164.145,0.208,3.0,1.0,4.0,0.183,0.0,0.284
4995,66,Never Ever,Ciara ft. Young Jeezy,15,2009-03-07,2009-06-13,272.60226,-6.386,131.963,0.594,4.0,0.894,11.0,0.522,1.0,0.547
4996,13,Never Forget You,Zara Larsson & MNEK,23,2016-03-05,2016-08-06,213.42763,-5.728,145.992,0.453,4.0,1.0,11.0,0.356,0.0,0.417
4997,81,Never Going Back Again,Glee Cast,1,2011-05-21,2011-05-21,134.2,-8.665,175.979,0.274,4.0,0.93,1.0,0.457,1.0,0.524
4998,58,Never Gonna Be Alone,Nickelback,17,2008-12-06,2010-03-06,227.02667,-4.152,130.022,0.798,4.0,0.985,4.0,0.7,1.0,0.673
4999,55,Never Gonna Leave This Bed,Maroon 5,18,2011-05-14,2011-09-10,196.70667,-4.207,117.364,0.921,4.0,0.981,11.0,0.591,1.0,0.599
5000,84,Never Grow Up,Taylor Swift,1,2010-11-13,2010-11-13,290.46667,-8.837,124.91,0.562,4.0,0.439,2.0,0.783,1.0,0.802
5001,10,Never Had A Dream Come True,S Club 7,20,2001-03-03,2001-07-14,240.64,-5.593,122.918,0.274,4.0,0.987,5.0,0.485,1.0,0.41
5002,3,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,20,2003-05-31,2003-10-11,192.42667,-3.79,99.99,0.895,4.0,1.0,4.0,0.647,0.0,0.516
5003,56,Never Left,Lil Tecca,2,2021-05-22,2021-05-29,168.72726,-6.92,82.465,0.032,4.0,1.0,11.0,0.41,1.0,0.547
5004,14,Never Let You Go,Third Eye Blind,22,2000-01-22,2010-03-27,237.24,-5.034,113.76,0.894,4.0,1.0,4.0,0.262,1.0,0.27
5005,15,Never Really Over,Katy Perry,13,2019-06-15,2019-09-07,223.52322,-4.792,99.991,0.888,4.0,0.992,8.0,0.555,1.0,0.567
5006,15,Never Recover,Lil Baby & Gunna ft. Drake,8,2018-10-20,2018-12-08,194.73247,-5.415,132.055,0.609,4.0,0.878,1.0,0.334,0.0,0.454
5007,8,Never Say Never,The Fray,20,2009-06-27,2022-05-14,256.61334,-5.767,160.139,0.067,4.0,0.91,8.0,0.5,1.0,0.654
5008,26,Never Scared,Bone Crusher ft. Killer Mike & T.I.,20,2003-04-05,2003-08-16,316.13333,-4.077,73.023,0.047,4.0,1.0,11.0,0.207,0.0,0.476
5009,65,Never Stop,Future,1,2019-02-02,2019-02-02,291.3337,-5.857,155.465,0.173,4.0,0.977,1.0,0.771,1.0,0.676
5010,81,Never Too Far/Hero Medley,Mariah Carey,3,2001-12-29,2002-01-12,,,,,,,,,,
